🔥世界杯,#genre#
鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8



【宁夏】,#genre#
中宁综合,http://livepgc.cmc.ningxiahuangheyun.com/pgc/264a150c19de6a078f2b67fee2fa14fa.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
宁夏公共,http://livepgc.cmc.ningxiahuangheyun.com/pgc/041867befe3dde090202f620ade5b87c.m3u8
宁夏经济,http://livepgc.cmc.ningxiahuangheyun.com/pgc/10717759047cafd37fd87caa5883e9c2.m3u8
宁夏经济,http://www.nxtv.com.cn/m2o/channel/play.php?channel_id=7
【福建】,#genre#
三明公共频道,http://stream.smntv.cn/smtv2/playlist.m3u8
三明公共频道,http://stream.smntv.cn/smtv2/sd/live.m3u8
三明新闻综合,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
宁化电视一套,http://fjnhdb.chinashadt.com:2036/live/stream:nh1.stream/playlist.m3u8
将乐二套,http://218.106.152.196/lsdream/1MKmR5B/2000/live.m3u8
将乐综合,http://218.106.152.196/lsdream/9nbYeUc/1000/live.m3u8
建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8
德化新闻综合,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗电视二套[1920*1200],http://stream.lyxltv.com/xinluotv/sd/live.m3u8
晋江电视台,http://stream.jinjiang.tv/1/sd/live.m3u8
武夷山综合频道,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
永安综合频道,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
永泰综合频道,http://ytrmtzx.com:8278/yongtaipindao1/playlist.m3u8
泰宁新闻频道,https://p2.weizan.cn/2123201810/941522397962841708/live.m3u8
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
福州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
福建云霄,http://live.zzyxxw.com:85/live/xwzh.m3u8
福建综合,http://p2.weizan.cn/11844069/132114573749498521/live.m3u8
霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8
龙岩新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
龙岩新闻综合,http://stream.lytv.net.cn/2/sd/live.m3u8
【辽宁】,#genre#
大连新闻,http://live.cooltv.top/tv/cutv.php?id=dlxwzh
大连文体,http://live.cooltv.top/tv/cutv.php?id=dlwt
大连影视,http://live.cooltv.top/tv/cutv.php?id=dlzhys
大连少儿[720*576],http://live.cooltv.top/tv/cutv.php?id=dlse
大连购物[1920*1440],http://live.cooltv.top/tv/cutv.php?id=dlgw
丹东公共,http://59.47.133.234:64231/live
丹东新闻综合,http://59.47.133.234:64230/live
丹东新闻综合,http://pili-live-hdl.zhdd.tianma3600.com/zhddgbds/dspd1.m3u8
朝阳教育,https://play.cytv01.cygbdst.com/live/jypdtv.m3u8
滨州公共电视剧,http://stream.bzcm.net/1/sd/live.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
赤峰综合频道[720*406],http://vfile.cfrtv.cn/2017/1484/6248/0267/148462480267.ssm/148462480267.m3u8
辽宁体育,http://42.176.185.28:9901/tsfile/live/1007_1.m3u8
辽宁公共,http://42.176.185.28:9901/tsfile/live/1010_1.m3u8
辽宁北方,http://42.176.185.28:9901/tsfile/live/1011_1.m3u8
辽宁影视剧,http://42.176.185.28:9901/tsfile/live/1012_1.m3u8
辽宁教育,http://42.176.185.28:9901/tsfile/live/1008_1.m3u8
辽宁生活,http://42.176.185.28:9901/tsfile/live/1006_1.m3u8
辽宁经济,http://42.176.185.28:9901/tsfile/live/1009_1.m3u8
辽宁都市,http://42.176.185.28:9901/tsfile/live/1005_1.m3u8
锦州教育[640*480],http://stream.jzgbdst.cn/2/sd/live.m3u8
锦州新闻综合[640*480],http://stream.jzgbdst.cn/1/sd/live.m3u8
【江西】,#genre#
吉安公共,http://stream.ijatv.com/jatv2/hd/live.m3u8
吉安新闻综合,http://stream.ijatv.com/jatv1/hd/live.m3u8
玉山新闻综合[720*404],http://tv.yszc.com.cn/rmt/live.m3u8
章贡综合,http://pl1.cloud.dayang.com.cn/live/10062_0FhO3l.m3u8
西青新闻,http://221.238.209.44:81/hls/live1.m3u8
赣州公共,http://pl1.cloud.dayang.com.cn/live/10062_Naq1lu.m3u8
赣州教育,http://pl1.cloud.dayang.com.cn/live/10062_ojZz8U.m3u8
赣州新闻综合,http://pl1.cloud.dayang.com.cn/live/10062_nfeG7l.m3u8
赣州新闻综合,http://pl1.cloud.dayang.com.cn/live/10062_nfeG7l_2048.m3u8
【内蒙古】,#genre#
乌兰察布新闻综合,http://pluslive.wrbtv.cn/xwzh/sd/live.m3u8
乌兰察布经济生活,http://pluslive.wrbtv.cn/wrbtv1/sd/live.m3u8
乌兰察布经济生活,http://pluslive.wrbtv.cn/wrbtv3/sd/live.m3u8
伊利汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊利经济法治,http://110.153.180.106:55555/out_4/index.m3u8
伊金霍洛新闻,rtmp://cms-play.yjhlnews.cn/live/vedio
元宝山综合,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8
包头新闻综合,http://live.btgdt.com/channels/btgd/xwzh/flv:500k/live
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
奈曼旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161888593025926.m3u8
巴彦淖尔影视娱乐,https://pili-live-hls-bynr.tianma3600.com/bynr/ysyl.m3u8
巴彦淖尔新闻综合,https://pili-live-hls-bynr.tianma3600.com/bynr/xwzh.m3u8
巴彦淖尔经济生活,https://pili-live-hls-bynr.tianma3600.com/bynr/szcj.m3u8
库伦旗电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live161942247484390.m3u8
鄂尔多斯城市生活[853*480],http://live.erdszs.org.cn/lsdream/726npBZ/1000/live.m3u8
鄂尔多斯新闻综合[853*480],http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8
鄂尔多斯经济服务[853*480],http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8
鄂尔多斯蒙语综合[853*480],http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8
鄂托克前旗电视台,http://livehqy.chinamcache.com/live/hqyzb01.m3u8
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
鄂温克电视台,http://pili-live-hls.nmgapp12019.sobeylive.com/nmgapp12019/live162700604855057.m3u8
【重庆】,#genre#
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
万州三峡移民,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
万州科教频道,http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
万州科教频道,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
万州综合频道,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
万州综合频道,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
万州综合频道,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
万盛新闻综合,http://stream0.tv41.ru/live.m3u8
万载综合[0*0],http://ls.qingting.fm/live/273.m3u8
北仑电视,http://play-sh.quklive.com/live/1626327731714170.m3u8
北碚综合频道[720*576],http://222.178.181.121:12034/beibei01.m3u8
大足综合频道,http://218.201.85.71:3170/m3u8
奉化娱乐,http://live1.fhtv.net.cn/shys/sd/live.m3u8
奉化新闻,http://live1.fhtv.net.cn/zhzb/sd/live.m3u8
开州综合频道,http://kaixianlive.cbg.cn:10345/1.m3u8
德清文化[1280*722],http://live.yingxi.tv/channel2/sd/live.m3u8
德清新闻[1280*722],http://live.yingxi.tv/channel1/sd/live.m3u8
海盐新闻,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8
淳安新闻,https://wtmtylive.yunshicloud.com/tbziu1/ad592j.m3u8
潼南综合频道,http://183.230.184.51:65500/tntv1.m3u8
璧山综合频道,http://222.179.42.129:8181/hls1.m3u8
荣昌综合频道[720*404],http://183.64.181.25:40023/rongchang01.m3u8
重庆公共农村,http://dyzy.pub:8000/udp/235.254.199.186:7980
重庆新闻,http://dyzy.pub:8000/udp/235.254.197.199:7980
重庆社会与法,http://dyzy.pub:8000/udp/235.254.199.181:7980
重庆科教,http://dyzy.pub:8000/udp/235.254.199.188:7980
重庆电信IPTV导视,https://zbxclive.cbg.cn/app_2/ls_105.stream/chunklist.m3u8
重庆联通IPTV导视,https://zbxclive.cbg.cn/app_2/ls_106.stream/chunklist.m3u8
铜梁综合[640*480],http://183.64.174.171:40123/ch1.m3u8
铜梁综合[640*480],http://tonglianglive.cbg.cn:40123/ch1.m3u8
黄陂新闻,http://live.hptv.com.cn:10080/live/cctv13.m3u8
黄陂生活,http://live.hptv.com.cn:10080/live/cctv9.m3u8
【广西】,#genre#
乐业综合,https://cdn.gdlive.gdmain.com/live/lg36za25.m3u8
乐业综合,https://live-cdn.gxxw.com/gx/leye/index.m3u8
凌云综合,https://cdn.gdlive.gdmain.com/live/09oz9ka0.m3u8
凭祥综合,https://cdn.gdlive.gdmain.com/live/0myxr890.m3u8
凭祥综合,https://live-cdn.gxxw.com/gx/pingxiang/index.m3u8
北海新闻综合,https://cdn.gdlive.gdmain.com/live/lg36zk25.m3u8
北海经济科教,https://cdn.gdlive.gdmain.com/live/lnyxz495.m3u8
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
南宁影视娱乐,rtmp://rtmp.nntv.cn/nnlive/NNTV_VOD_A
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
南宁新闻综合,rtmp://rtmp.nntv.cn/nnlive/NNTV_NEWS_A
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
南宁都市生活,rtmp://rtmp.nntv.cn/nnlive/NNTV_METRO_A
博白综合,http://live-cdn.gxxw.com/hls/a22/index.m3u8
博白综合,https://live-cdn.gxxw.com/hls/a22/index.m3u8
天等综合,https://cdn.gdlive.gdmain.com/live/51g1ap75.m3u8
宾阳综合,https://cdn.gdlive.gdmain.com/live/5zzby3v5.m3u8
宾阳综合,https://live-cdn.gxxw.com/gx/binyang/index.m3u8
岑溪综合,https://cdn.gdlive.gdmain.com/live/02kzy3y0.m3u8
崇左综合[1280*960],https://cdn.gdlive.gdmain.com/live/lxzydpo5.m3u8
巴马综合,https://cdn.gdlive.gdmain.com/live/5ky6zx60.m3u8
广西大新,http://111.59.63.32:9901/tsfile/live/1001_1.m3u8?
广西崇左综合,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8
广西影视,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8
广西新闻,http://111.59.63.32:9901/tsfile/live/1007_1.m3u8
广西综艺旅游,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8
广西都市,http://111.59.63.32:9901/tsfile/live/1005_1.m3u8
昭平综合,https://cdn.gdlive.gdmain.com/live/53xzyvv5.m3u8
昭平综合,https://live-cdn.gxxw.com/gx/zhaoping/index.m3u8
来宾综合,https://cdn.gdlive.gdmain.com/live/0myxra90.m3u8
灌阳新闻综合,https://cdn.gdlive.gdmain.com/live/02kzyoy0.m3u8
灵川综合,https://cdn.gdlive.gdmain.com/live/lbzx2a8l.m3u8
田东综合,https://cdn.gdlive.gdmain.com/live/5aj79zp5.m3u8
田东综合,https://live-cdn.gxxw.com/gx/tiandong/index.m3u8
田阳综合,https://cdn.gdlive.gdmain.com/live/0yzvdpr5.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
融水综合,https://cdn.gdlive.gdmain.com/live/lnyxza95.m3u8
融水综合,https://live-cdn.gxxw.com/gx/rongshui/index.m3u8
西林综合,https://cdn.gdlive.gdmain.com/live/lj16xrkl.m3u8
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
资源电视台[1280*960],https://cdn.gdlive.gdmain.com/live/09oz9ba0.m3u8
那坡综合,https://cdn.gdlive.gdmain.com/live/l7bxg260.m3u8
都安综合,https://cdn.gdlive.gdmain.com/live/lo2xza25.m3u8
都安综合,https://live-cdn.gxxw.com/gx/duan/index.m3u8
隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_A.m3u8
靖西综合,https://cdn.gdlive.gdmain.com/live/53xzybv5.m3u8
龙州综合[1280*960],https://cdn.gdlive.gdmain.com/live/5pyxdeb5.m3u8
龙州综合,https://live-cdn.gxxw.com/gx/longzhou/index.m3u8
【新疆】,#genre#
伊利汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊利经济法治,http://110.153.180.106:55555/out_4/index.m3u8
伊宁汉语综合,http://222.81.61.37:9898/out_1/index.m3u8
伊宁维吾尔语,http://222.81.61.37:9898/out_2/index.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
双河影视[720*576],https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8
哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8
奎屯哈萨克语[720*576],http://218.84.12.186:8002/hls/main/playlist.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆卫视,http://39.135.138.59:18890/TVOD/88888910/224/3221225725/index.m3u8
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8
霍尔果斯综合[720*576],http://117.190.118.175:9090/stream1/m2e2000.m3u8
【陕西】,#genre#
宝鸡新闻综合[480*270],http://h5.baojinews.com/m3u8/baojitv1.m3u8
西安丝路[720*407],http://stream2.xiancity.cn/xatv5/playlist.m3u8
西安丝路[720*407],http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安商务资讯,http://stream2.xiancity.cn/xatv3/playlist.m3u8
西安商务资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/playlist.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安新闻综合,http://stream2.xiancity.cn/xatv1/playlist.m3u8
西安新闻综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安移动电视[320*180],http://stream2.xiancity.cn/xatv7/sd/live.m3u8
西安都市,http://stream2.xiancity.cn/xatv2/playlist.m3u8
西安都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
陇南公共频道,http://live.lnsbigdata.cn/tv/fe6b6c969c113ed894adea3c4287101a.m3u8
陇南新闻综合,http://live.lnsbigdata.cn/tv/3d2e3db8eea4b52ea1f09f98fa626397.m3u8
峨眉电影，http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8
丹棱新闻综合,http://live.sctvcloud.com/live/danlingrongmei/playlist.m3u8
乐山公共,http://channellive.leshantv.net/live/ch2.flv
乐山公共,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel12/playlist.m3u8
乐山新闻综合,http://channellive.leshantv.net/live/ch1.flv
乐山新闻综合,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
乐至综合,http://175.155.106.72:89/live1/live1.m3u8
乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8
九寨沟新闻综合,http://live.sctvcloud.com/live/jiuzhai.m3u8
九寨沟新闻综合,http://live.sctvcloud.com/live/jiuzhai/playlist.m3u8
九寨沟新闻综合,rtmp://live.sctvcloud.com/live/jiuzhai
井研综合,http://tvfile.jy.lsrm.org.cn/cms/videos/nmip-media-jy/channellive/channel3/playlist.m3u8
仁和综合,http://live.sctvcloud.com/live/rhlive/playlist.m3u8
仁和综合,rtmp://live.sctvcloud.com/live/rhlive
仁寿综合,http://play.scrstv.com/TV/xwzh.m3u8
会理新闻[352*288],http://live.sctvcloud.com/live/huili/playlist.m3u8
冕宁新闻频道[720*576],http://live.sctvcloud.com/live/mianning/playlist.m3u8
凉山_会东综合,http://112.45.133.129:90/live/xwzh.m3u8
凉山_会东综合,http://live.schdxww.com:90/live/xwzh.m3u8
凉山彝语频道[720*407],http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
凉山彝语频道[720*407],rtmp://tv.drs.i0834.cn/channellive/ch2
凉山彝语频道[720*407],rtmp://tv.drs.yizu.tv/channellive/ch2
凉山新闻综合[720*407],http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8
凉山新闻综合[720*407],rtmp://tv.drs.i0834.cn/channellive/ch1
凉山新闻综合[720*407],rtmp://tv.drs.yizu.tv/channellive/ch1
利州综合,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
前锋电视台,rtmp://live.sctvcloud.com/live/qianfeng
剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8
剑阁新闻综合,rtmp://tv.dzsm.com/chan/xqjg
北川电视一套,http://live.sctvcloud.com/live/bcgqlive/playlist.m3u8
北川电视一套,rtmp://live.sctvcloud.com/live/bcgqlive
南充公共,http://tv.drs.ncntv.com.cn:8100/channellive/ncggpd.flv
南充公共,https://nczbpull.ncntv.com.cn/nctv/2005.m3u8
南充新闻,http://tv.drs.ncntv.com.cn:8100/channellive/nczhpd.flv
南充新闻,https://nczbpull.ncntv.com.cn/nctv/2004.m3u8
南充科教,http://tv.drs.ncntv.com.cn:8100/channellive/nckjpd.flv
南充科教,https://nczbpull.ncntv.com.cn/nctv/2006.m3u8
双流综合[640*480],http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
叙永综合,rtmp://luzhi.xuyongrongmei.com:1935/live/xyxw
名山公共,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
名山综合,http://flv.drs.tv.yatv.tv:8080/channellive/mingshan.flv
名山综合,http://m3u8.channel.yatv.tv/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
名山综合,http://m3u8.mschannel.yatv.tv/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8
名山综合,http://m3u8channel-ms.wuxianyaan.com/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8
四川SCTV-7,http://182.151.211.171:808/hls/55/index.m3u8
四川乡村,http://182.151.211.171:808/hls/57/index.m3u8
四川影视,http://182.151.211.171:808/hls/53/index.m3u8
四川文旅,http://182.151.211.171:808/hls/51/index.m3u8
四川新闻,http://182.151.211.171:808/hls/52/index.m3u8
四川科教,http://182.151.211.171:808/hls/56/index.m3u8
四川科教,http://3017ugjo.live2.danghongyun.com/live/hls/4dc0e927160647a2bd585cb5495810be/3c2126c925204cddb74a3534b97e2765-1.m3u8
四川科教,http://3017ugjo.live2.danghongyun.com:80/live/hls/4dc0e927160647a2bd585cb5495810be/3c2126c925204cddb74a3534b97e2765-1.m3u8
四川经济,http://182.151.211.171:808/hls/50/index.m3u8
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8
夹江新闻综合,rtmp://tv.jjrm.org.cn/channellive/ch1
威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8
威远新闻综合,rtmp://dxplay.scwy.cn:1935/live/weiyuanzonghepingdao
宁南新闻综合,http://live.sctvcloud.com/live/ningnantv1/playlist.m3u8
宁南新闻综合,rtmp://live.sctvcloud.com/live/ningnantv1
安州新闻综合,http://live.sctvcloud.com/live/anzhoutv1.m3u8
安州新闻综合,http://live.sctvcloud.com/live/anzhoutv1/playlist.m3u8
安州新闻综合,rtmp://live.sctvcloud.com/live/anzhoutv1
安州新闻频道,http://live.sctvcloud.com/live/anzhoutv1/playlist.m3u8
宜宾公共,http://p2.weizan.cn/48393/333752817375588805/live.m3u8
宜宾新闻综合,http://p2.weizan.cn/48393/657730224997692923/live.m3u8
宝兴综合,http://flv.drs.tv.yatv.tv:8080/channellive/baoxingxian.flv
宝兴综合,http://m3u8channel-bx.wuxianyaan.com/cms/videos/nmip-media-bx/channellive/channel11/playlist.m3u8
小金综合,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8
峨眉山综合[854*480],http://embl.emsyd.jrem.cn:80/tv/ems01.m3u8?auth_key=1624854902-0-0-4c5c643800f475f11a1978be6539ea6c
峨边电视台,http://tvfile.ebrm.lsrm.org.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
巴州新闻,http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/chunklist_w877242305.m3u8
平昌新闻综合,http://live.sctvcloud.com/live/pingchang/playlist.m3u8
平昌新闻综合,rtmp://live.sctvcloud.com/live/pingchang
平武综合,http://live.sctvcloud.com/live/pwtv/playlist.m3u8
平武综合,rtmp://live.sctvcloud.com/live/pwtv
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
广元公共,rtmp://tv.dzsm.com/chan/ch2
广元综合,http://tv.dzsm.com:8100/chan/ch1.flv
广元综合,rtmp://tv.dzsm.com/chan/ch1
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
广汉新闻综合,http://live.sctvcloud.com/live/guanghan/playlist.m3u8
康定新闻综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
康定新闻综合,http://tv.drs.ganzitv.com:8100/channellive/kangding.flv
彭山综合,http://139.9.142.175:8011/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
德格综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel5/playlist.m3u8
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
成都-1,http://stream.guihet.com/t/cdtv.php?id=1
成都公共,http://v2.91kds.cn/b9/sccdtv.m3u8?fmt=hls&id=sccdtv5hd&auth=rinimabi
成都高新电视,http://live.cdht-tv.com:8190/live/cdht.m3u8
攀枝花文旅生活,http://zb.pzhgd.com:9095/live/ggpd.m3u8
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
新都综合,rtmp://live.sctvcloud.com/live/xindulive
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8
旺苍新闻综合,rtmp://live.sctvcloud.com/live/wctv1
旺苍新闻综合,rtmp://tv.dzsm.com/chan/xqwc
昭化综合,http://live.sctvcloud.com/live/zhtv1/playlist.m3u8
昭化综合,rtmp://live.sctvcloud.com/live/zhtv1
昭化综合,rtmp://tv.dzsm.com/chan/xqzh
昭觉综合,http://live.sctvcloud.com/live/zhaojue/playlist.m3u8
昭觉综合,rtmp://live.sctvcloud.com/live/zhaojue
朝天新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
朝天新闻综合,rtmp://tv.dzsm.com/chan/xqct
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
梓潼新闻综合,rtmp://live.sctvcloud.com/live/zttv-1
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8
江油新闻综合[720*404],http://live.sctvcloud.com/live/jiangyou/playlist.m3u8
江油新闻综合[720*404],rtmp://live.sctvcloud.com/live/jiangyou
沐川综合,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01
沙湾综合,http://tvfile.sw.lsrm.org.cn/cms/videos/nmip-media-sw/channellive/channel1/playlist.m3u8
沙湾综合,http://tvfile.sw.lsrm.org.cn/nmip-media/channellive/channel100064/playlist.m3u8
沙湾综合,rtmp://tv.sw.lsrm.org.cn/chan/ch1
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8
泸县新闻综合,rtmp://tv.lxxcb.cn:1935/channellive/lxtv1
洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.m3u8
渠县新闻综合,http://222.208.224.227:81/hls/cfp2p8m3.m3u8
甘孜新闻综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
甘孜新闻综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
甘洛综合,http://live.sctvcloud.com/live/ganluo.m3u8
甘洛综合,http://live.sctvcloud.com/live/ganluo/playlist.m3u8
甘洛综合,rtmp://live.sctvcloud.com/live/ganluo
盐亭综合,http://live.sctvcloud.com/live/yttv/playlist.m3u8
盐亭综合,rtmp://live.sctvcloud.com/live/yttv
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8
石棉综合,http://flv.drs.tv.yatv.tv:8080/channellive/shimian.flv
石棉综合,http://m3u8.smchannel.yatv.tv/cms/videos/nmip-media-sm/channellive/channel1/playlist.m3u8
石棉综合,http://m3u8channel-sm.wuxianyaan.com/cms/videos/nmip-media-sm/channellive/channel1/playlist.m3u8
石渠综合[720*576],http://tv.drs.ganzitv.com:8100/channellive/shiqu.flv
筠连综合,http://118.122.78.172:89/live1/live1.m3u8
